index,model_name,command,gen_started_at,gen_ended_at,response_time,elapse_time,report_time,llm_prompt_tokens,llm_completion_tokens,llm_total_tokens,overall_final,overall_deterministic,syntax_schema,logic_rules,function_calls,semantic_intent_z3,overall_lang,equivalent_z3,overall_gpt,generated_candidate_json,ground_truth_json_list,syntax_errors,rule_violations,function_call_issues,z3_diff,ls_judge_reasoning,gpt_judge_reasoning
85.0,gpt_cap.stage_2,관수를 시작하고 10초 기다렸다가 환풍기를 켜 줘.,2025-11-06T15:18:19,2025-11-06T15:18:22,2.325,2.324881,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,True,0.2,"{'name': 'Scenario', 'cron': '', 'period': -1, 'code': '(#Irrigator).irrigatorOperatingState_startWatering()\n(#Clock).clock_delay(10000)\n(#Fan).switch_on()'}","[""{\""name\"": \""Scenario5\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""(#Irrigator).irrigatorOperatingState_startWatering()\\n(#Clock).clock_delay(10000)\\n(#Fan).switch_on()\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""(#Irrigator).irrigatorOperatingState_startWatering()\\n(#Clock).clock_delay(10000)\\n(#Fan).switch_on()\""}"", ""{\""name\"": \""Scenario\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""(#Irrigator).irrigatorOperatingState_startWatering()\\n(#Clock).clock_delay(10000)\\n(#Fan).switch_on()\""}""]",[],[],[],,"{'semantic_intent': 'The prediction accurately reflects the intent to start watering, wait, and then turn on the fan.', 'time_period': 'The 10-second delay is correctly implemented, matching the intended wait time.', 'device_service': 'The devices and services (irrigator and fan) are correctly identified and used.', 'conditions': 'There are no additional conditions or branches in the input, and the prediction correctly reflects this.'}",
100.0,gpt_cap.stage_2,매일 밤 10시에 하단부에 있는 창문이 열려 있고 짝수 태그가 붙은 조명이 켜져 있으면 사이렌을 울려 줘. 사이렌을 울렸다면 5초 후 블라인드를 닫아 줘. 사이렌을 울렸는지 상관 없이 5초 후부터는 실시간으로 확인해서 홀수 태그가 붙은 문이 두 번 열렸다 닫히면 커튼을 닫아 줘. 커튼을 닫은 후 문이 두 번 열린 총 시간만큼 알람의 경광등을 켰다가 꺼 줘.,2025-11-06T15:18:28,2025-11-06T15:18:50,22.446,22.446279,,,,,0.5614444444444444,0.775,1.0,0.9,1.0,0.0,0.6044444444444445,False,0.12,"{'name': 'Scenario', 'cron': '0 22 * * *', 'period': 100, 'code': ""phase := 0\ndoor_count := 0\ndoor_open_time := 0\nprev_door_state := 'closed'\nif ((#Clock).clock_hour == 23) {\n    break\n}\nif (phase == 0) {\n    if (((#Lower #Window).windowControl_window == 'open') and ((#Even #Light).switch_switch == 'on')) {\n        (#Siren).sirenMode_setSirenMode('siren')\n        (#Clock).clock_delay(5000)\n        (#Blind).blind_close()\n        phase = 1\n    } else {\n        break\n    }\n} else if (phase == 1) {\n    door_state := (#Odd #DoorLock).doorControl_door\n    if ((prev_door_state == 'open') and (door_state == 'closed')) {\n        door_count = door_count + 1\n    }\n    prev_door_state = door_state\n    if (door_count >= 2) {\n        (#Curtain).curtain_close()\n        phase = 2\n    }\n} else if (phase == 2) {\n    door_state := (#Odd #DoorLock).doorControl_door\n    if ((prev_door_state == 'closed') and (door_state == 'open')) {\n        door_open_time = door_open_time + 100\n    }\n    if ((prev_door_state == 'open') and (door_state == 'closed')) {\n        door_count = door_count - 1\n    }\n    prev_door_state = door_state\n    if (door_count <= 0) {\n        (#Alarm).alarm_strobe()\n        (#Clock).clock_delay(door_open_time)\n        (#Alarm).alarm_off()\n        break\n    }\n}""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""0 22 * * *\"", \""period\"": 100, \""code\"": \""state := 0\\nsiren_triggered := false\\ndoor_open_flag := false\\ndoor_open_count := 0\\nfirst_open_start := 0\\nfirst_open_end := 0\\nsecond_open_start := 0\\nsecond_open_end := 0\\n\\nif (state == 0) {\\n  if ((#Window #Lower).windowControl_window == \\\""open\\\"" and (#Light #Even).switch_switch == \\\""on\\\"") {\\n    (#Alarm).alarm_siren()\\n    siren_triggered = true\\n  }\\n  (#Clock).clock_delay(5000)\\n  state = 1\\n}\\n\\nif (state == 1) {\\n  if (siren_triggered == true) {\\n    (#Blind).blind_close()\\n  }\\n  state = 2\\n}\\n\\nif (state == 2 and door_open_count >= 2) {\\n  (#Curtain).curtain_close()\\n  total_time = (first_open_end - first_open_start) + (second_open_end - second_open_start)\\n  total_time = total_time * 1000\\n  (#Alarm).alarm_siren()\\n  (#Clock).clock_delay(total_time)\\n  (#Alarm).alarm_off()\\n  break\\n}\\n\\nif ((#DoorLock #Odd).doorControl_door == \\\""open\\\"" and door_open_flag == false) {\\n  door_open_flag = true\\n  now = (#Clock).clock_timestamp\\n  door_open_count = door_open_count + 1\\n  if (door_open_count == 1) {\\n    first_open_start = now\\n  } else if (door_open_count == 2) {\\n    second_open_start = now\\n  }\\n}\\nif ((#DoorLock #Odd).doorControl_door == \\\""closed\\\"" and door_open_flag == true) {\\n  door_open_flag = false\\n  now = (#Clock).clock_timestamp\\n  if (door_open_count == 1) {\\n    first_open_end = now\\n  } else if (door_open_count == 2) {\\n    second_open_end = now\\n  }\\n}\""}"", ""{\""name\"": \""Scenario\"", \""cron\"": \""0 22 * * *\"", \""period\"": 100, \""code\"": \""phase := 0\\ndoor_count := 0\\nprev_door_state := (#Odd #DoorLock).doorControl_door\\nstart_time := 0\\nend_time := 0\\nif ((#Clock).clock_hour != 22) {\\n    break\\n}\\nif (phase == 0) {\\n    if (((#Lower #Window).windowControl_window == 'open') and ((#Even #Light).switch_switch == 'on')) {\\n        (#Siren).sirenMode_setSirenMode('siren')\\n        (#Clock).clock_delay(5000)\\n        (#Blind).blind_close()\\n        phase = 1\\n        door_count = 0\\n        prev_door_state = (#Odd #DoorLock).doorControl_door\\n        start_time = (#Clock).clock_timestamp\\n    }\\n} else if (phase == 1) {\\n    door_state := (#Odd #DoorLock).doorControl_door\\n    if ((prev_door_state == 'open') and (door_state == 'closed')) {\\n        door_count = door_count + 1\\n    }\\n    prev_door_state = door_state\\n    if (door_count >= 2) {\\n        (#Curtain).curtain_close()\\n        end_time = (#Clock).clock_timestamp\\n        duration := end_time - start_time\\n        (#Alarm).alarm_strobe()\\n        (#Clock).clock_delay(duration * 1000)\\n        (#Alarm).alarm_off()\\n        break\\n    }\\n}\""}""]",[],['potential_init_misuse'],[],,"{'semantic_intent': 'The prediction captures the main intent of triggering the siren and closing blinds and curtains, but misses the real-time check for odd-tagged doors opening twice.', 'time_period': 'The prediction does not correctly implement the time check for 10 PM, instead it checks for 11 PM.', 'device_service': 'The devices and services used in the prediction match the reference, except for the alarm strobe which is not explicitly mentioned in the reference.', 'conditions': 'The conditions for triggering the siren and closing the blinds are mostly correct, but the logic for counting door openings and calculating the alarm duration is not fully aligned with the reference.'}","The generated code and ground truth code have different approaches to handling door states and timing. The generated code uses a phase-based approach with a counter for door openings, while the ground truth code uses timestamps to calculate the total open time. Additionally, the generated code uses a siren mode and strobe alarm, whereas the ground truth uses an alarm siren. These differences in logic and action handling lead to a moderate similarity score."
119.0,gpt_cap.stage_2,"매주 평일 오전 9시 창문이 닫혀 있고 이산화탄소 농도가 1000ppm 이상이며 기온이 30도 이상이면, 5초 후 창문을 열고, 팬이 꺼져 있으면 켜 줘. 
그 후, 실시간으로 확인하여 1분 연속으로 미세먼지 농도가 50 이상으로 유지되면 창문을 다시 닫고, 팬도 꺼 줘. 만약 그 때 온실 내 습도가 40% 이하이면 가습기를 작동시켜 줘. 또한 마찬가지로 그 때 토양 습도가 25% 이하이고 관개 장치가 꺼져 있으면 물을 줘.",2025-11-06T15:19:06,2025-11-06T15:19:28,22.355,22.355461,,,,,0.6666021947873801,0.7956790123456791,1.0,0.9,1.0,0.103395061728395,0.6977777777777779,False,0.1399999999999999,"{'name': 'Scenario', 'cron': '0 9 * * 1-5', 'period': 100, 'code': ""phase := 0\nif ((#Clock).clock_weekday == 'saturday') or ((#Clock).clock_weekday == 'sunday') {\n    break\n}\nif (phase == 0) {\n    if (((#Window).windowControl_window == 'closed') and ((#CO2Sensor).carbonDioxideMeasurement_co2Concentration >= 1000) and ((#TemperatureSensor).temperatureMeasurement_temperature >= 30)) {\n        (#Clock).clock_delay(5000)\n        (#Window).windowControl_open()\n        if ((#Fan).switch_switch == 'off') {\n            (#Fan).switch_on()\n        }\n        phase = 1\n    }\n} else {\n    continuous_time := 0\n    if ((#DustSensor).dustSensor_pm25 >= 50) {\n        continuous_time = continuous_time + 100\n    } else {\n        continuous_time = 0\n    }\n    if (continuous_time >= 60000) {\n        (#Window).windowControl_close()\n        (#Fan).switch_off()\n        if ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40) {\n            (#Humidifier).irrigatorOperatingState_startWatering()\n        }\n        if (((#SoilMoistureSensor).soilMoistureMeasurement_soilMoisture <= 25) and ((#Irrigator).switch_switch == 'off')) {\n            (#Irrigator).irrigatorOperatingState_startWatering()\n        }\n        break\n    }\n}""}","[""{\""name\"": \""Scenario\"", \""cron\"": \""0 9 * * 1-5\"", \""period\"": 100, \""code\"": \""phase := false\\nif (phase == false) {\\n    if (((#Window).windowControl_window == 'closed') and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000) and ((#TemperatureSensor).temperatureMeasurement_temperature >= 30)) {\\n        (#Clock).clock_delay(5000)\\n        (#Window).windowControl_open()\\n        if ((#Fan).switch_switch == 'off') {\\n            (#Fan).switch_on()\\n        }\\n        phase = true\\n    } else {\\n        break\\n    }\\n} else {\\n    dust_duration := 0\\n    if ((#AirQualityDetector).dustSensor_dustLevel >= 50) {\\n        dust_duration = dust_duration + 100\\n        if (dust_duration >= 60000) {\\n            (#Window).windowControl_close()\\n            (#Fan).switch_off()\\n            if ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40) {\\n                (#Humidifier).switch_on()\\n            }\\n            if (((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25) and ((#Irrigator).switch_switch == 'off')) {\\n                (#Irrigator).switch_on()\\n            }\\n            break\\n        }\\n    } else {\\n        dust_duration = 0\\n    }\\n}\""}""]",[],['potential_init_misuse'],[],,"{'semantic_intent': 'The prediction captures the main intent of opening the window and turning on the fan under specified conditions, and closing the window and turning off the fan when dust levels are high.', 'time_period': 'The prediction correctly excludes weekends but does not explicitly check for 9 AM.', 'device_service': 'Most devices and services are correctly identified, but there is a minor inconsistency with the humidifier service.', 'conditions': 'The conditions are mostly accurate, but there is a slight deviation in how continuous dust level checking is implemented.'}","The generated code includes an additional condition to break on weekends, which is not present in the ground truth. The variable 'phase' is used as an integer in the generated code and as a boolean in the ground truth, leading to different logic handling. The sensor names and action methods differ slightly, affecting the semantic equivalence of the actions."
118.0,gpt_cap.stage_2,실시간으로 확인하여 블라인드가 닫힌 상태에서 또 닫히면 전등을 켜 줘,2025-11-06T15:19:39,2025-11-06T15:19:43,3.439,3.439306,,,,,0.975,0.975,1.0,0.9,1.0,1.0,0.8,True,0.2,"{'name': 'Scenario', 'cron': '', 'period': 100, 'code': ""prev_blind_state := (#Blind).blind_blind\nblind_state = (#Blind).blind_blind\nif ((prev_blind_state == 'closed') and (blind_state == 'closed')) {\n    (#Light).switch_on()\n}\nprev_blind_state = blind_state""}","[""{\""name\"": \""Scenario\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""prev_blind_state := (#Blind).blind_blind\\nblind_state = (#Blind).blind_blind\\nif ((prev_blind_state == 'closed') and (blind_state == 'closed')) {\\n    (#Light).switch_on()\\n}\\nprev_blind_state = blind_state\""}""]",[],['potential_init_misuse'],[],,"{'semantic_intent': 'The prediction accurately reflects the intent to turn on the light when the blind is closed again.', 'time_period': 'The logic is executed in real-time as intended, matching the requirement.', 'device_service': 'The devices involved, namely the blind and the light, are correctly identified and used.', 'conditions': 'The condition checks for the blind being closed twice, which is correctly implemented.'}",
110.0,gpt_cap.stage_2,"실시간으로 확인하여 온도가 28도 이상이면 선풍기를 켜고, 습도가 80% 이상이면 제습기를 켜 줘.",2025-11-06T15:19:49,2025-11-06T15:19:52,3.03,3.030085,,,,,0.7969444444444447,0.95,1.0,1.0,1.0,0.75,0.648888888888889,False,0.19,"{'name': 'Scenario', 'cron': '', 'period': 100, 'code': 'if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28) {\n    (#Fan).switch_on()\n}\nif (all(#HumiditySensor).relativeHumidityMeasurement_humidity >= 80) {\n    (#Dehumidifier).switch_on()\n}'}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""temperature = (#TemperatureSensor).temperatureMeasurement_temperature\\nhumidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\\nif (temperature >= 28.0) {\\n  (#Fan).switch_on()\\n}\\nif (humidity >= 80.0) {\\n  (#Dehumidifier).switch_on()\\n}\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""\\n if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28.0) {\\n (#Fan).switch_on()\\n }\\n if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {\\n (#Dehumidifier).switch_on()\\n }\\n \""}"", ""{\""name\"": \""Scenario\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28) {\\n    (#Fan).switch_on()\\n}\\nif ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80) {\\n    (#Dehumidifier).switch_on()\\n}\""}""]",[],[],[],,"{'semantic_intent': 'The prediction correctly reflects the intent to turn on the fan and dehumidifier based on temperature and humidity conditions.', 'time_period': 'The prediction does not specify a real-time or periodic check, which is required by the input.', 'device_service': 'The devices (fan and dehumidifier) are correctly identified and used in the prediction.', 'conditions': ""The condition for temperature is correct, but the use of 'all' in the humidity condition is unnecessary and could imply a different logic.""}","The generated code directly uses sensor readings in the if conditions, while the ground truth code assigns these readings to variables first. This is a minor difference in style and does not affect the semantic meaning."
155.0,gpt_cap.stage_2,김무개 메일로 제목 '알림'과 내용 '긴급 상황입니다.'로 보내줘.,2025-11-06T15:19:59,2025-11-06T15:20:01,2.066,2.066206,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,True,0.2,"{'name': 'SendEmailToKimMugae', 'cron': '', 'period': -1, 'code': ""(#EmailProvider).emailProvider_sendMail('kim@example.com','알림','긴급 상황입니다.')""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""(#EmailProvider).emailProvider_sendMail(\\\""kim@example.com\\\"", \\\""알림\\\"", \\\""긴급 상황입니다.\\\"")\""}"", ""{\""name\"": \""SendMailToKimMugae\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""(#EmailProvider).emailProvider_sendMail('kim@example.com','알림','긴급 상황입니다.')\""}""]",[],[],[],,"{'semantic_intent': 'The prediction accurately reflects the intent to send an email with the specified subject and content.', 'time_period': 'There is no time period specified in the input, and the prediction correctly does not include any time-related logic.', 'device_service': 'The prediction correctly identifies the email service as the target device/service.', 'conditions': 'There are no conditions specified in the input, and the prediction correctly does not include any conditional logic.'}",
,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0,gpt_cap.stage_2,"낙상 감지 센서에서 낙상이 감지된 상태이면, 내 주변사람들에게 제목은 ""낙상 감지"", 내용은 ""제가 넘어졌습니다. 도와주세요""로 메일을 보내줘.",2025-11-06T15:20:11,2025-11-06T15:20:20,8.631,8.63062,,,,,0.7120000000000001,0.9,1.0,1.0,1.0,0.5,0.6711111111111112,False,0.12,"{'name': '낙상 감지시 메일 발송', 'cron': '', 'period': -1, 'code': ""if ((#FallDetection).fallDetection_fall == true) {\n    (#EmailProvider).emailProvider_sendMail('010-1234-5678','낙상 감지','제가 넘어졌습니다. 도와주세요')\n    (#EmailProvider).emailProvider_sendMail('010-9999-8888','낙상 감지','제가 넘어졌습니다. 도와주세요')\n    (#EmailProvider).emailProvider_sendMail('010-7777-6666','낙상 감지','제가 넘어졌습니다. 도와주세요')\n    (#EmailProvider).emailProvider_sendMail('010-2222-3333','낙상 감지','제가 넘어졌습니다. 도와주세요')\n}""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""\\nif ((#FallDetector).fallDetection_fall == \\\""fall\\\"") {\\n (#EmailProvider).emailProvider_sendMail(\\\""honggd@test.com\\\"", \\\""낙상 감지\\\"", \\\""제가 넘어졌습니다. 도와주세요\\\"")\\n (#EmailProvider).emailProvider_sendMail(\\\""kim@example.com\\\"", \\\""낙상 감지\\\"", \\\""제가 넘어졌습니다. 도와주세요\\\"")\\n (#EmailProvider).emailProvider_sendMail(\\\""jangbogo@naver.com\\\"", \\\""낙상 감지\\\"", \\\""제가 넘어졌습니다. 도와주세요\\\"")\\n}\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""if ((#FallDetector).fallDetection_fall == 'fall') {\\n    (#EmailProvider).emailProvider_sendMail('010-1234-5678','낙상 감지','제가 넘어졌습니다. 도와주세요')\\n    (#EmailProvider).emailProvider_sendMail('010-9999-8888','낙상 감지','제가 넘어졌습니다. 도와주세요')\\n    (#EmailProvider).emailProvider_sendMail('010-7777-6666','낙상 감지','제가 넘어졌습니다. 도와주세요')\\n    (#EmailProvider).emailProvider_sendMail('010-2222-3333','낙상 감지','제가 넘어졌습니다. 도와주세요')\\n}\""}""]",[],[],[],,"{'semantic_intent': 'The intent to send an alert email when a fall is detected is captured, but the recipients are phone numbers instead of email addresses.', 'time_period': 'There is no specific time period or cron job involved, which matches the intent.', 'device_service': 'The email service is correctly used, but the recipients are not specified as email addresses.', 'conditions': ""The condition checks for a boolean value instead of a string 'fall', which may not match the reference logic.""}","The generated code uses a different condition for fall detection (true vs. 'fall') and sends emails to different recipients using phone numbers instead of email addresses. The core logic of sending alerts is similar, but the target specification and condition differ significantly."
,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,gpt_cap.stage_2,누수가 감지되면 알람의 사이렌을 울려줘.,2025-11-06T15:20:30,2025-11-06T15:20:35,4.993,4.992936,,,,,0.9711111111111111,1.0,1.0,1.0,1.0,1.0,0.7911111111111112,True,0.18,"{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""wait until((#LeakSensor).leakSensor_leak == 'detected')\n(#Alarm).alarm_siren()""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""wait until ((#LeakSensor).leakSensor_leakage == \\\""detected\\\"") {\\n  (#Alarm).alarm_siren()\\n}\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""wait until ((#LeakSensor).leakSensor_leakage == \\\""detected\\\"")\\n(#Alarm).alarm_siren()\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": -1, \""code\"": \""wait until((#LeakSensor).leakSensor_leakage == 'detected')\\n(#Alarm).alarm_siren()\""}""]",[],[],[],,"{'semantic_intent': 'The prediction correctly captures the intent to trigger the alarm siren when a leak is detected.', 'time_period': ""The use of 'wait until' matches the intended trigger condition without specifying a time period, which is appropriate."", 'device_service': 'The devices and services used in the prediction match those in the reference.', 'conditions': ""The condition logic is mostly correct, but there is a slight discrepancy in the attribute name 'leakSensor_leak' instead of 'leakSensor_leakage'.""}","The generated code uses 'leakSensor_leak' instead of 'leakSensor_leakage', which may indicate a different property being checked. However, the overall logic and action are similar."
,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,gpt_cap.stage_2,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.",2025-11-06T15:20:50,2025-11-06T15:21:01,10.875,10.874924,,,,,0.3490580246913581,0.9294444444444444,1.0,0.9,1.0,0.7722222222222221,0.3155555555555556,False,0.06,"{'name': 'Scenario', 'cron': '', 'period': 100, 'code': ""triggered := false\nif ((#PresenceSensor).presenceSensor_presence == 'active') {\n    if (triggered == false) {\n        (#Light).switch_on()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""motion = (#MotionSensor).motionSensor_motion\\nif (motion == \\\""active\\\"") {\\n  (#Light).switch_on()\\n  current_speed = (#Fan).fanControl_fanSpeed\\n  new_speed = current_speed + 10\\n  (#Fan).fanControl_setFanSpeed(new_speed)\\n}\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""\\n triggered := false\\n if ((#MotionSensor).motionSensor_motion == \\\""active\\\"") {\\n if (triggered == false) {\\n (#Light).switch_on()\\n currentSpeed = (#Fan).fanControl_fanSpeed\\n newSpeed = currentSpeed + 10\\n (#Fan).fanControl_setFanSpeed(newSpeed)\\n triggered = true\\n }\\n } else {\\n triggered = false\\n }\\n \""}"", ""{\""name\"": \""Scenario\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""triggered := false\\nif ((#MotionSensor).motionSensor_motion == 'active') {\\n    if (triggered == false) {\\n        (#Light).switch_on()\\n        fan_speed = (#Fan).fanControl_fanSpeed\\n        fan_speed = fan_speed + 10\\n        (#Fan).fanControl_setFanSpeed(fan_speed)\\n        triggered = true\\n    }\\n} else {\\n    triggered = false\\n}\""}""]",[],['potential_init_misuse'],[],,"{'semantic_intent': 'The intent to turn on the light is captured, but the fan speed adjustment is missing.', 'time_period': 'The prediction lacks any cron/period logic to match the real-time requirement.', 'device_service': 'The light device is correctly identified, but the fan device is missing.', 'conditions': 'The condition for detecting motion is incorrect as it uses a presence sensor instead of a motion sensor, and the fan speed adjustment condition is missing.'}","The generated code and ground truth code differ significantly in logic and actions. The generated code uses a presence sensor to control a light with a trigger mechanism, while the ground truth code uses a motion sensor to control both a light and a fan's speed. The core logic and actions are fundamentally different."
150.0,gpt_cap.stage_2,실시간으로 확인하여 재실 센서가 감지 상태일 때마다 10초 대기 후 조명의 밝기를 현재 밝기로 맞춰줘.,2025-11-06T15:21:07,2025-11-06T15:21:14,6.633,6.632973,,,,,0.4057777777777778,0.55,1.0,1.0,0.0,0.0,0.6177777777777778,False,0.12,"{'name': 'Scenario', 'cron': '', 'period': 100, 'code': ""if ((#PresenceSensor).presenceSensor_presence == 'present') {\n    (#Clock).clock_delay(10000)\n    current_brightness = (#LightSensor).lightLevel_light\n    (#Light).lightControl_setBrightness(current_brightness)\n}""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""\\n triggered := false\\n if ((#PresenceSensor).presenceSensor_presence == \\\""present\\\"") {\\n   if (triggered == false) {\\n     currentBrightness = (#Light).switchLevel_level\\n     (#Clock).clock_delay(10000)\\n     (#Light).switchLevel_setLevel(currentBrightness, 1)\\n     triggered = true\\n   }\\n } else {\\n triggered = false\\n }\\n \""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""\\n triggered := false\\n if ((#PresenceSensor).presenceSensor_presence == \\\""present\\\"") {\\n   if (triggered == false) {\\n     currentBrightness = (#Light).switchLevel_level\\n     (#Clock).clock_delay(10000)\\n     (#Light).switchLevel_setLevel(currentBrightness, 1)\\n     triggered = true\\n   }\\n } else {\\n triggered = false\\n }\\n \""}"", ""{\""name\"": \""Scenario\"", \""cron\"": \""\"", \""period\"": 100, \""code\"": \""triggered := false\\nif ((#PresenceSensor).presenceSensor_presence == 'present') {\\n    if (triggered == false) {\\n        (#Clock).clock_delay(10000)\\n        current_level = (#Light).switchLevel_level\\n        (#Light).switchLevel_setLevel(current_level, 0)\\n        triggered = true\\n    }\\n} else {\\n    triggered = false\\n}\""}""]",[],[],Parse failed,,"{'semantic_intent': 'The intent to adjust the light brightness after a delay when presence is detected is mostly captured, but the use of a light sensor instead of the current light level is incorrect.', 'time_period': 'The 10-second delay is correctly implemented.', 'device_service': 'The prediction incorrectly uses a light sensor to determine brightness instead of the current light level of the light.', 'conditions': 'The condition to check presence is correct, but the logic to prevent repeated triggering is missing.'}","The generated code lacks the 'triggered' state management present in the ground truth, which prevents repeated execution of the brightness setting logic. Additionally, the generated code uses a different method to obtain the brightness level, potentially leading to different behavior."
115.0,gpt_cap.stage_2,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,2025-11-06T15:21:21,2025-11-06T15:21:30,8.532,8.531546,,,,,0.7355555555555556,1.0,1.0,1.0,1.0,1.0,0.5955555555555556,True,0.1399999999999999,"{'name': 'Scenario', 'cron': '0 8 * * *', 'period': 0, 'code': ""if ((#Speaker).switch_switch == 'off') {\n(#Speaker).switch_on()\n}\n(#Speaker).speaker_speak('오늘 날씨입니다')\nif ((#Light).switch_switch == 'off') {\n(#Light).switch_on()\n}\n(#Blind).blind_open()""}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""0 8 * * *\"", \""period\"": 0, \""code\"": \""if ((#Speaker).switch_switch == \\\""off\\\"") {\\n  (#Speaker).switch_on()\\n  (#Speaker).mediaPlayback_speak(\\\""오늘 날씨입니다\\\"")\\n  if ((#Light).switch_switch == \\\""off\\\"") {\\n    (#Light).switch_on()\\n    (#Blind).blind_open()\\n  }\\n}\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""0 8 * * *\"", \""period\"": -1, \""code\"": \""if ((#Speaker).switch_switch == \\\""off\\\"") {\\n (#Speaker).switch_on()\\n (#Speaker).mediaPlayback_speak(\\\""오늘 날씨입니다\\\"")\\n if ((#Light).switch_switch == \\\""off\\\"") {\\n (#Light).switch_on()\\n (#Blind).blind_open()\\n }\\n}\""}"", ""{\""name\"": \""DailyMorningWeatherAnnouncement\"", \""cron\"": \""0 8 * * *\"", \""period\"": 0, \""code\"": \""if ((#Speaker).switch_switch == 'off') {\\n    (#Speaker).switch_on()\\n    (#Speaker).mediaPlayback_speak('오늘 날씨입니다')\\n}\\nif ((#Light).switch_switch == 'off') {\\n    (#Light).switch_on()\\n}\\n(#Blind).blind_open()\""}""]",[],[],[],,"{'semantic_intent': 'The prediction captures the main intent of turning on the speaker and announcing the weather, followed by turning on the light and opening the blinds.', 'time_period': 'The prediction lacks any time-based condition, missing the requirement to execute at 8 AM.', 'device_service': ""The prediction uses 'speaker_speak' instead of 'mediaPlayback_speak', which is slightly different from the reference."", 'conditions': 'The conditions and branching logic are correctly implemented as per the reference.'}","The generated code does not nest the actions for the speaker and light under the initial speaker condition, leading to a different execution flow. Additionally, the action 'speaker_speak' is used instead of 'mediaPlayback_speak', which may indicate a different method or target."
63.0,gpt_cap.stage_2,매일 아침 8시에 조명을 켜 줘.,2025-11-06T15:21:39,2025-11-06T15:21:41,2.188,2.187805,,,,,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,True,0.2,"{'name': 'Scenario1', 'cron': '0 8 * * *', 'period': 0, 'code': '(#Light).switch_on()'}","[""{\""name\"": \""Scenario1\"", \""cron\"": \""0 8 * * *\"", \""period\"": 0, \""code\"": \""(#Light).switch_on()\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""0 8 * * *\"", \""period\"": 0, \""code\"": \""(#Light).switch_on()\""}"", ""{\""name\"": \""Scenario1\"", \""cron\"": \""0 8 * * *\"", \""period\"": 0, \""code\"": \""(#Light).switch_on()\""}""]",[],[],[],,"{'semantic_intent': 'The intent to turn on the light is correctly captured.', 'time_period': 'The prediction lacks the time specification of 8 AM.', 'device_service': ""The device 'Light' is correctly identified."", 'conditions': 'There are no additional conditions or branches to consider.'}",
